단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
삼익그린2차,전세,42,서울특별시 강동구 명일동,15,202504,1983,26667,0
제이타워2,월세,12,서울특별시 은평구 대조동,4-10,202504,2012,1000,50
상계주공2(고층),전세,59,서울특별시 노원구 상계동,740,202504,1987,32000,0
상계주공2(고층),전세,58,서울특별시 노원구 상계동,740,202504,1987,28750,0
강변삼성스위트,전세,59,서울특별시 용산구 원효로4가,178,202504,1999,60000,0
홍익,월세,59,서울특별시 은평구 신사동,19-117,202504,1995,5000,85
상계주공14(고층),전세,45,서울특별시 노원구 상계동,626,202504,1989,16983,0
DMC자이2단지,월세,108,서울특별시 은평구 증산동,223-28,202504,2009,10000,230
대림e-편한세상,전세,59,서울특별시 동대문구 이문동,225,202504,2003,41500,0
상림마을7단지아이파크(702~705동)BL1-4,전세,101,서울특별시 은평구 진관동,6,202504,2008,60000,0
사슴3,월세,33,서울특별시 노원구 월계동,320-11,202504,1995,5333,57
초안1,전세,39,서울특별시 노원구 월계동,923,202504,1998,16500,0
휘경SK뷰,전세,59,서울특별시 동대문구 휘경동,372,202504,2019,50000,0
까치마을,전세,34,서울특별시 강남구 수서동,746,202504,1993,29800,0
극동(105),전세,51,서울특별시 동작구 사당동,105,202504,1993,49333,0
푸른마을아파트101동~111동,전세,84,서울특별시 강남구 일원동,719,202504,1994,100000,0
동익,전세,84,서울특별시 강남구 수서동,738,202504,1993,77000,0
신동아4,전세,46,서울특별시 동작구 사당동,105,202504,1993,30000,0
삼성아파트,월세,40,서울특별시 동작구 사당동,1037-9,202504,2006,6000,65
래미안로이파크,전세,84,서울특별시 동작구 사당동,1159,202504,2018,90000,0
상계주공11(고층),월세,58,서울특별시 노원구 상계동,652,202504,1988,2000,100
은빛2단지,전세,49,서울특별시 노원구 상계동,1256,202504,1998,27500,0
구의현대6단지,전세,84,서울특별시 광진구 구의동,610,202504,1994,69000,0
(717-5)미래빌라,전세,44,서울특별시 구로구 구로동,717-5,202504,2000,14700,0
주공1,전세,73,서울특별시 구로구 구로동,685-222,202504,1986,33000,0
870,전세,101,서울특별시 광진구 자양동,870,202504,2025,113000,0
우성2,월세,51,서울특별시 광진구 자양동,520-2,202504,1989,17500,90
자양현대5,전세,84,서울특별시 광진구 자양동,642,202504,1998,48000,0
현대3,월세,84,서울특별시 광진구 자양동,670,202504,1996,18500,162
우방리버파크,월세,84,서울특별시 광진구 자양동,793,202504,2003,47500,100
신촌태영데시앙,월세,84,서울특별시 마포구 창전동,439,202504,2003,7500,218
신동아,전세,39,서울특별시 강남구 수서동,736,202504,1992,39500,0
대방1차e-편한세상,전세,84,서울특별시 동작구 대방동,508,202504,2003,75000,0
DMCSKVIEW,전세,59,서울특별시 은평구 수색동,418,202504,2023,66500,0
잠실한솔,월세,84,서울특별시 송파구 석촌동,285,202504,2000,40000,72
갑을,전세,84,서울특별시 송파구 풍납동,214-6,202504,1996,52000,0
라인,월세,59,서울특별시 서초구 반포동,70,202504,1995,35000,110
반포래미안아이파크,월세,99,서울특별시 서초구 반포동,1341,202504,2018,70000,520
래미안퍼스티지,전세,84,서울특별시 서초구 반포동,18-1,202504,2009,179000,0
신도림태영타운,전세,59,서울특별시 구로구 구로동,1267,202504,2000,48000,0
은빛1단지,월세,39,서울특별시 노원구 상계동,1255,202504,1998,1500,82
한보구암마을,전세,59,서울특별시 강서구 가양동,1495,202504,1999,40000,0
장안동하트리움,월세,18,서울특별시 동대문구 장안동,465-4,202504,2025,9381,41
시영2단지(라이프)아파트,전세,39,서울특별시 노원구 공릉동,707,202504,1994,18500,0
e편한세상신촌1단지,전세,59,서울특별시 서대문구 북아현동,1013,202504,2018,75000,0
DMC롯데캐슬더퍼스트,전세,99,서울특별시 은평구 수색동,417,202504,2021,80000,0
청솔아파트9,전세,84,서울특별시 노원구 공릉동,90,202504,2000,50000,0
마포프레스티지자이,전세,59,서울특별시 마포구 염리동,532,202504,2021,86375,0
래미안하이리버,월세,59,서울특별시 성동구 금호동2가,1217,202504,2012,62000,50
대흥동세양,월세,84,서울특별시 마포구 대흥동,802,202504,2000,50000,70
더블유에스타워,월세,19,서울특별시 관악구 봉천동,463-1,202504,2013,6900,48
삼익그린2차,월세,66,서울특별시 강동구 명일동,15,202504,1984,30000,50
봉천우성,전세,59,서울특별시 관악구 봉천동,1706,202504,2000,36000,0
우림루미아트201동,전세,84,서울특별시 노원구 상계동,1307,202504,2004,43500,0
중계그린1단지,전세,59,서울특별시 노원구 중계동,502-1,202504,1990,31200,0
태릉우성아파트,전세,66,서울특별시 노원구 공릉동,254,202504,1985,36000,0
솔렌시아2,월세,32,서울특별시 광진구 구의동,236-25,202504,2015,3000,120
현대,전세,84,서울특별시 구로구 개봉동,481,202504,2001,52000,0
성요셉,전세,41,서울특별시 중구 중림동,149,202504,1971,10000,0
송파레이크파크호반써밋Ⅱ,월세,108,서울특별시 송파구 거여동,607,202504,2022,90000,70
거여1단지,전세,39,서울특별시 송파구 거여동,290,202504,1997,30500,0
마곡수명산파크6단지,월세,49,서울특별시 강서구 내발산동,759,202504,2007,6560,11
우장산신일해피트리,전세,43,서울특별시 강서구 내발산동,763,202504,2023,35000,0
우장산힐스테이트,전세,101,서울특별시 강서구 내발산동,657,202504,2005,66500,0
한주리버뷰,전세,57,서울특별시 송파구 마천동,22-1,202504,2015,38000,0
한양,월세,84,서울특별시 강동구 명일동,54,202504,1986,40000,60
삼익그린2차,월세,54,서울특별시 강동구 명일동,15,202504,1983,13000,87
태영빌라,월세,54,서울특별시 구로구 구로동,740-95,202504,1998,2600,50
한신,전세,45,서울특별시 구로구 구로동,642-9,202504,1988,28000,0
신도림롯데아파트,전세,84,서울특별시 구로구 구로동,1263,202504,1999,58750,0
상계주공9(고층),전세,58,서울특별시 노원구 상계동,670,202504,1988,31000,0
번동솔그린,전세,84,서울특별시 강북구 번동,136,202504,1999,41000,0
수유역두산위브1,전세,84,서울특별시 강북구 번동,410,202504,2009,42000,0
방화5,월세,49,서울특별시 강서구 방화동,814,202504,1994,15000,33
서울역센트럴자이,월세,59,서울특별시 중구 만리동2가,273,202504,2017,5000,300
대림1,전세,84,서울특별시 구로구 신도림동,642,202504,1999,59000,0
래미안트리베라1단지,전세,114,서울특별시 강북구 미아동,813,202504,2010,70100,0
대림아크로빌,월세,130,서울특별시 강남구 도곡동,467-6,202504,1999,20000,630
래미안블레스티지,전세,59,서울특별시 강남구 개포동,1280,202504,2019,122500,0
경희궁자이(1단지),월세,39,서울특별시 종로구 행촌동,211,202504,2017,7248,7
선사현대아파트,월세,59,서울특별시 강동구 암사동,509,202504,2000,5000,160
라이프미성,전세,66,서울특별시 은평구 불광동,248,202504,1988,34667,0
남해그린힐,월세,59,서울특별시 은평구 불광동,632,202504,2001,3000,87
한양럭스,월세,59,서울특별시 강남구 역삼동,628-1,202504,2003,2000,180
까치마을,월세,49,서울특별시 강남구 수서동,746,202504,1993,30000,90
서초더샵포레,전세,101,서울특별시 서초구 내곡동,411,202504,2014,100000,0
까치마을,전세,39,서울특별시 강남구 수서동,746,202504,1993,37200,0
현대이에스에이아파트,전세,163,서울특별시 서초구 서초동,1338,202504,2002,88000,0
진흥아파트,전세,160,서울특별시 서초구 서초동,1315,202504,1979,80000,0
유원서초,전세,84,서울특별시 서초구 서초동,1687,202504,1993,89000,0
동아아파트,월세,27,서울특별시 서초구 서초동,1344-7,202504,2015,12000,50
롯데캐슬클래식,월세,84,서울특별시 서초구 서초동,1312-3,202504,2006,20000,410
더위일,전세,58,서울특별시 은평구 응암동,81-173,202504,2017,43800,0
e편한세상백련산,전세,84,서울특별시 은평구 응암동,771,202504,2022,57000,0
옥수어울림,월세,84,서울특별시 성동구 옥수동,560,202504,2011,40000,210
옥수파크힐스101동~116동,전세,59,서울특별시 성동구 옥수동,528,202504,2016,86000,0
신사동한신휴플러스,전세,59,서울특별시 은평구 신사동,365,202504,2003,36000,0
870,전세,84,서울특별시 광진구 자양동,870,202504,2025,93250,0
한강극동,전세,84,서울특별시 광진구 자양동,57-103,202504,1991,56000,0
미동,전세,33,서울특별시 서대문구 충정로3가,189-8,202504,1969,8268,0
래미안퍼스티지,전세,115,서울특별시 서초구 반포동,18-1,202504,2009,210000,0
반포자이,전세,84,서울특별시 서초구 반포동,20-43,202504,2009,164333,0
홍제센트럴IPARK,전세,59,서울특별시 서대문구 홍제동,473,202504,2020,64000,0
신반포2,월세,92,서울특별시 서초구 잠원동,73,202504,1978,15000,210
롯데캐슬갤럭시(50-1),월세,109,서울특별시 서초구 잠원동,50-1,202504,2004,20000,490
반포르엘2차,월세,59,서울특별시 서초구 잠원동,164,202504,2022,29500,42
DMC래미안e편한세상,전세,84,서울특별시 서대문구 북가좌동,481,202504,2012,73750,0
대경아르체,전세,48,서울특별시 서대문구 북가좌동,488,202504,2018,35000,0
상계주공10(고층),전세,60,서울특별시 노원구 상계동,666,202504,1988,30000,0
주공8,전세,49,서울특별시 노원구 중계동,362-1,202504,1993,24633,0
리센츠,월세,59,서울특별시 송파구 잠실동,22,202504,2008,47500,165
서울숲대림,전세,59,서울특별시 성동구 성수동1가,656-234,202504,2000,64000,0
세림,전세,84,서울특별시 성동구 마장동,784,202504,1986,46500,0
뚝섬현대,전세,84,서울특별시 성동구 성수동1가,13-157,202504,1992,58000,0
방배임광3차,전세,51,서울특별시 서초구 방배동,1010-1,202504,1988,38000,0
임광,전세,84,서울특별시 서초구 방배동,1015,202504,1985,80000,0
상계주공16(고층),월세,58,서울특별시 노원구 상계동,624,202504,1988,15000,40
마포센트럴 아이파크,전세,59,서울특별시 마포구 아현동,802,202504,2017,74000,0
더클래시,전세,43,서울특별시 마포구 아현동,804,202504,2022,63667,0
네스코수피아,월세,38,서울특별시 관악구 남현동,602-27,202504,2021,30000,60
금호아파트,월세,27,서울특별시 강동구 천호동,44,202504,1987,5500,58
현대코아아파트,전세,59,서울특별시 강동구 천호동,565,202504,1999,42000,0
다성이즈빌(320),월세,57,서울특별시 강동구 천호동,320,202504,2017,15000,150
주공2,전세,44,서울특별시 노원구 중계동,369,202504,1992,17400,0
신림현대,월세,82,서울특별시 관악구 신림동,1694,202504,1993,5000,160
파크리오,전세,144,서울특별시 송파구 신천동,17,202504,2008,145000,0
옥수파크힐스101동~116동,전세,115,서울특별시 성동구 옥수동,528,202504,2016,152500,0
극동,전세,68,서울특별시 성동구 옥수동,428,202504,1986,48000,0
마포동원베네스트,전세,58,서울특별시 마포구 도화동,564,202504,2010,53000,0
한신1,월세,27,서울특별시 노원구 하계동,284,202504,1988,4125,55
동아타운,월세,32,서울특별시 관악구 봉천동,1629-2,202504,1999,10000,50
e편한세상서울대입구2단지,전세,84,서울특별시 관악구 봉천동,1730-1,202504,2019,75000,0
우성(임대),월세,30,서울특별시 관악구 봉천동,1706-1,202504,2000,889,14
마포그랑자이,월세,59,서울특별시 마포구 대흥동,806,202504,2020,33000,225
마포자이더센트리지(102동~112동),월세,59,서울특별시 마포구 염리동,533,202504,2022,40000,140
상록,전세,49,서울특별시 마포구 염리동,515-1,202504,1997,44500,0
상록,전세,58,서울특별시 마포구 염리동,515-1,202504,1997,47333,0
장안동하트리움,월세,20,서울특별시 동대문구 장안동,465-4,202504,2025,12250,37
텐즈힐(2단지),전세,84,서울특별시 성동구 상왕십리동,811,202504,2014,92000,0
비선아파트,전세,48,서울특별시 노원구 공릉동,109,202504,1999,23000,0
신촌숲아이파크,월세,84,서울특별시 마포구 신수동,462,202504,2019,4000,385
미주,전세,137,서울특별시 동대문구 청량리동,235-1,202504,1978,55000,0
현대,월세,128,서울특별시 동대문구 청량리동,234-2,202504,1987,10000,150
씨티극동1,전세,59,서울특별시 송파구 풍납동,509,202504,1998,40225,0
밤섬힐스테이트,월세,59,서울특별시 마포구 현석동,220,202504,1999,60000,35
롯데낙천대,전세,80,서울특별시 동작구 신대방동,713,202504,2003,61833,0
롯데낙천대,전세,55,서울특별시 동작구 신대방동,713,202504,2003,49000,0
우성2차,전세,149,서울특별시 동작구 신대방동,565-21,202504,1995,60000,0
동작상떼빌,월세,128,서울특별시 동작구 신대방동,719,202504,2006,45000,120
사당휴먼시아,월세,84,서울특별시 동작구 사당동,1154,202504,2009,45000,50
제일,월세,60,서울특별시 동작구 사당동,240-15,202504,1987,30000,70
골드클래스,월세,59,서울특별시 강동구 길동,414-5,202504,2022,10000,180
강동큐브(2차),월세,15,서울특별시 강동구 길동,415-13,202504,2013,5250,34
한일2,월세,84,서울특별시 노원구 월계동,927,202504,2000,12000,120
삼호4,월세,59,서울특별시 노원구 월계동,12,202504,1987,2000,90
동신,월세,71,서울특별시 노원구 월계동,436,202504,1983,1500,54
롯데캐슬루나,전세,84,서울특별시 노원구 월계동,947,202504,2006,35000,0
상계주공2(고층),전세,68,서울특별시 노원구 상계동,740,202504,1987,32000,0
이수스위첸포레힐즈,전세,59,서울특별시 동작구 동작동,102,202504,2022,70000,0
남산대림,전세,59,서울특별시 용산구 이태원동,729,202504,1994,58000,0
대림1,전세,59,서울특별시 마포구 망원동,496,202504,2002,50000,0
헬리오시티,월세,39,서울특별시 송파구 가락동,913,202504,2018,8333,260
로데오현대,월세,55,서울특별시 강남구 신사동,658,202504,1998,40000,65
한양수자인사가정파크,월세,74,서울특별시 중랑구 면목동,1543,202504,2019,30000,130
현대한강,전세,59,서울특별시 용산구 이촌동,400,202504,1997,65000,0
한강(대우),월세,84,서울특별시 용산구 이촌동,415,202504,2000,60000,130
삼익,전세,104,서울특별시 용산구 이촌동,300-301,202504,1979,55000,0
상암월드컵파크9단지,전세,84,서울특별시 마포구 상암동,1752,202504,2010,59000,0
강동리엔파크11단지,월세,29,서울특별시 강동구 상일동,36-3,202504,2021,8561,11
상봉힐스테이,월세,14,서울특별시 중랑구 상봉동,106,202504,2021,11500,19
쌍용플래티넘S,월세,18,서울특별시 영등포구 대림동,717,202504,2013,500,50
목동신시가지14,전세,71,서울특별시 양천구 신정동,329,202504,1988,54000,0
신트리1,전세,49,서울특별시 양천구 신정동,1259,202504,1999,33333,0
고덕롯데캐슬베네루체,월세,84,서울특별시 강동구 상일동,514,202504,2019,13667,223
대림(1차),월세,75,서울특별시 성동구 응봉동,100,202504,1986,25000,120
현대(5차),전세,50,서울특별시 송파구 가락동,161-2,202504,1989,35500,0
서울가든,전세,75,서울특별시 도봉구 도봉동,555,202504,1987,30000,0
삼환도봉,월세,83,서울특별시 도봉구 도봉동,87,202504,1987,6000,90
대림(2차),전세,84,서울특별시 성동구 응봉동,97,202504,1989,59500,0
양원금호어울림포레스트,월세,84,서울특별시 중랑구 망우동,621,202504,2021,26000,24
상계주공9(고층),월세,49,서울특별시 노원구 상계동,670,202504,1988,5000,100
신길파크자이,월세,59,서울특별시 영등포구 신길동,4967,202504,2022,30000,130
힐스테이트클래시안,월세,42,서울특별시 영등포구 신길동,4969,202504,2020,10000,130
힐스테이트클래시안,전세,59,서울특별시 영등포구 신길동,4969,202504,2020,68000,0
신길센트럴아이파크,전세,84,서울특별시 영등포구 신길동,4955,202504,2019,70000,0
대방전철,전세,44,서울특별시 영등포구 신길동,1343,202504,1976,9000,0
삼환,전세,59,서울특별시 영등포구 신길동,897-1,202504,1997,46500,0
금호현대,월세,79,서울특별시 성동구 응봉동,98,202504,1990,19200,120
남산타운,전세,114,서울특별시 중구 신당동,844,202504,2002,77667,0
양평현대6차,전세,84,서울특별시 영등포구 양평동3가,101,202504,2000,58000,0
동성1,전세,59,서울특별시 중랑구 신내동,397,202504,1997,35000,0
동성타워프라자,전세,59,서울특별시 중랑구 신내동,786,202504,1996,32000,0
우남푸르미아,월세,81,서울특별시 중랑구 신내동,802,202504,2005,15000,105
창동주공4단지,월세,36,서울특별시 도봉구 창동,373,202504,1991,3000,54
창동주공2단지,전세,45,서울특별시 도봉구 창동,316,202504,1990,22000,0
삼호,전세,84,서울특별시 영등포구 양평동3가,66,202504,1998,53500,0
시티하우스,전세,19,서울특별시 용산구 한강로3가,65-7,202504,2011,21000,0
상진지오밸리가동,전세,105,서울특별시 양천구 목동,743-19,202504,2006,18000,0
래미안하이베르(임대),월세,37,서울특별시 중구 신당동,851-1,202504,2011,4216,13
e편한세상 문래 에듀플라츠,전세,59,서울특별시 영등포구 문래동6가,58,202504,2020,70000,0
고덕센트럴푸르지오,월세,59,서울특별시 강동구 고덕동,210-1,202504,2020,57800,25
고덕센트럴푸르지오,전세,59,서울특별시 강동구 고덕동,210-1,202504,2020,65000,0
롯데캐슬,전세,59,서울특별시 양천구 신월동,1063,202504,2014,48500,0
목동센트럴아이파크위브2단지,전세,52,서울특별시 양천구 신월동,1076,202504,2020,47000,0
신도신월1차,전세,65,서울특별시 양천구 신월동,1029,202504,2004,40000,0
브르넨삼성,월세,39,서울특별시 강남구 삼성동,90,202504,2021,5000,360
벽산블루밍2단지,전세,59,서울특별시 양천구 신월동,1023,202504,2003,45000,0
당산대우,전세,45,서울특별시 영등포구 당산동2가,16-1,202504,1999,30500,0
시범,전세,60,서울특별시 영등포구 여의도동,50,202504,1971,26500,0
송파호반베르디움더퍼스트,전세,101,서울특별시 송파구 오금동,619,202504,2018,78000,0
용산큐브,월세,13,서울특별시 용산구 문배동,24-4,202504,2013,9000,44
프라임펠리스,월세,13,서울특별시 용산구 문배동,24-8,202504,2012,7500,38
지엠벨리,전세,27,서울특별시 강서구 등촌동,656-17,202504,2019,25000,0
지엠벨리,전세,25,서울특별시 강서구 등촌동,656-17,202504,2019,25200,0
길음뉴타운8단지(래미안),전세,59,서울특별시 성북구 길음동,1284,202504,2010,56000,0
롯데캐슬골든힐스,전세,84,서울특별시 성북구 길음동,1287-1,202504,2019,55500,0
래미안길음센터피스,월세,59,서울특별시 성북구 길음동,1288,202504,2019,19000,147
길음뉴타운2단지푸르지오,전세,84,서울특별시 성북구 길음동,1280,202504,2005,50000,0
신동아아파트1,전세,53,서울특별시 도봉구 방학동,271-1,202504,1989,20000,0
벽산,전세,114,서울특별시 금천구 시흥동,1010,202504,2000,36333,0
삼성래미안,월세,59,서울특별시 용산구 도원동,23,202504,2001,25000,120
창신쌍용1,월세,54,서울특별시 종로구 창신동,702,202504,1992,7250,126
금천현대,전세,59,서울특별시 금천구 독산동,711-2,202504,2002,32500,0
강서힐스테이트,전세,84,서울특별시 강서구 화곡동,1165,202504,2015,74000,0
아차산인앤인W클래스101동,전세,185,서울특별시 광진구 구의동,58-26,202504,2007,84000,0
현대1,전세,84,서울특별시 도봉구 쌍문동,54,202504,1990,38000,0
한양2,월세,28,서울특별시 도봉구 쌍문동,59,202504,1989,1000,65
백조,월세,64,서울특별시 도봉구 쌍문동,724,202504,1981,14500,5
온수힐스테이트,전세,102,서울특별시 구로구 온수동,155,202504,2010,50000,0
동익미라벨,전세,65,서울특별시 도봉구 쌍문동,285-5,202504,1987,22000,0
경남,전세,44,서울특별시 도봉구 쌍문동,73,202504,1988,15000,0
석계역한일노벨리아시티,월세,14,서울특별시 성북구 장위동,8-2,202504,2019,1000,65
가양6단지,월세,39,서울특별시 강서구 가양동,1485,202504,1992,2333,90
꿈의숲해링턴플레이스,월세,84,서울특별시 강북구 미아동,1369,202504,2019,20000,130
상봉타워,월세,15,서울특별시 중랑구 상봉동,102-57,202504,2019,15167,28
오류동삼전솔하임,월세,37,서울특별시 구로구 오류동,9-231,202504,2020,20000,30
강변,전세,34,서울특별시 강서구 가양동,1475,202504,1992,23500,0
올림픽선수기자촌2단지,월세,126,서울특별시 송파구 방이동,89,202504,1988,15000,310
아츠스테이수유점,월세,16,서울특별시 강북구 번동,443-6,202504,2013,469,29
스카이캐슬아파트(512-8),전세,52,서울특별시 양천구 신월동,512-8,202504,2020,34500,0
올림픽선수기자촌1단지,월세,83,서울특별시 송파구 방이동,89,202504,1988,30000,175
리스빌,월세,12,서울특별시 영등포구 당산동,121-43,202504,2012,3000,54
훼미리하우스138,월세,14,서울특별시 영등포구 당산동,121-108,202504,2013,7150,36
용산데시앙포레,전세,84,서울특별시 용산구 효창동,288,202504,2022,84000,0
래미안웰스트림,월세,59,서울특별시 마포구 현석동,225,202504,2016,580,330
문래힐스테이트,월세,119,서울특별시 영등포구 문래동3가,94,202504,2003,42500,182
도곡스타클래스,전세,112,서울특별시 강남구 도곡동,957-11,202504,2007,110000,0
영등포중흥에스클래스,월세,59,서울특별시 영등포구 양평동1가,271,202504,2021,20000,180
주공1,전세,84,서울특별시 구로구 구로동,685-222,202504,1986,37000,0
현대아파트,월세,84,서울특별시 강남구 청담동,23,202504,1988,30000,175
마곡13단지힐스테이트마스터,전세,59,서울특별시 강서구 마곡동,748,202504,2017,57283,0
세운푸르지오헤리시티,월세,29,서울특별시 중구 인현동2가,240,202504,2023,10250,102
신정현대5,전세,102,서울특별시 양천구 신정동,1273,202504,1999,67000,0
신트리4,전세,59,서울특별시 양천구 신정동,1277,202504,2000,41000,0
아이파크,전세,84,서울특별시 양천구 신정동,1296,202504,2002,98000,0
강동리엔파크14단지,월세,17,서울특별시 강동구 상일동,28,202504,2021,3557,16
행당한진타운,월세,59,서울특별시 성동구 행당동,346,202504,2000,25000,128
거여5단지,전세,59,서울특별시 송파구 거여동,294,202504,1997,45000,0
금호어울림,전세,84,서울특별시 중랑구 묵동,386,202504,2003,47000,0
길음서희스타힐스,전세,66,서울특별시 성북구 하월곡동,229,202504,2011,45000,0
서울숲푸르지오,월세,59,서울특별시 성동구 금호동4가,340,202504,2007,20000,200
불암현대아파트(106동),월세,27,서울특별시 노원구 상계동,1294,202504,1999,709,13
가락삼익맨숀,전세,127,서울특별시 송파구 송파동,166,202504,1984,55000,0
고덕리엔파크3단지,월세,49,서울특별시 강동구 상일동,490,202504,2011,4075,31
성지,월세,84,서울특별시 송파구 송파동,171,202504,1992,25000,300
상계대림,전세,84,서울특별시 노원구 상계동,172,202504,1989,33000,0
상계2차중앙하이츠,전세,59,서울특별시 노원구 상계동,1282,202504,1998,33000,0
롯데캐슬갤럭시(50-1),전세,132,서울특별시 서초구 잠원동,50-1,202504,2004,160000,0
헤렌어반,월세,13,서울특별시 영등포구 영등포동1가,144,202504,2011,1000,52
창동주공18단지,전세,59,서울특별시 도봉구 창동,30,202504,1988,24000,0
힐스테이트홍은포레스트,전세,72,서울특별시 서대문구 홍은동,470,202504,2023,59000,0
장미1,전세,82,서울특별시 송파구 신천동,7,202504,1979,75000,0
창동주공1단지,전세,58,서울특별시 도봉구 창동,305,202504,1990,30000,0
예성그린캐슬,전세,84,서울특별시 중랑구 망우동,577,202504,2004,43000,0
길음뉴타운4단지(e편한세상),전세,59,서울특별시 성북구 길음동,1281,202504,2005,41071,0
순영웰라이빌2차,월세,64,서울특별시 구로구 구로동,97-2,202504,2005,9500,100
래미안웰스트림,월세,84,서울특별시 마포구 현석동,225,202504,2016,32000,240
두산,전세,84,서울특별시 관악구 봉천동,1708,202504,2000,60500,0
서원,월세,59,서울특별시 도봉구 도봉동,641,202504,1996,4000,75
벽산블루밍3차,전세,83,서울특별시 관악구 봉천동,1720,202504,2004,49000,0
한신1차,전세,53,서울특별시 노원구 상계동,135,202504,1987,24000,0
북한산힐스테이트1차아파트,전세,84,서울특별시 은평구 불광동,635,202504,2009,55000,0
상계주공3(고층),전세,58,서울특별시 노원구 상계동,730-2,202504,1987,30000,0
상계주공11(고층),전세,41,서울특별시 노원구 상계동,652,202504,1988,20000,0
가양2단지(성지),월세,39,서울특별시 강서구 가양동,1461,202504,1992,2000,90
둔촌푸르지오,월세,84,서울특별시 강동구 둔촌동,630,202504,2010,5000,200
TREEHOUSE,월세,14,서울특별시 강남구 역삼동,791-15,202504,2018,500,130
"우장산아이파크,이편한세상",월세,84,서울특별시 강서구 화곡동,1159,202504,2008,10000,230
독산동중앙하이츠빌,월세,84,서울특별시 금천구 독산동,1140,202504,2004,40000,20
꿈의숲아이파크,월세,59,서울특별시 성북구 장위동,323,202504,2022,10000,145
신길센트럴자이아파트,전세,59,서울특별시 영등포구 신길동,4964,202504,2021,66500,0
삼성래미안,전세,114,서울특별시 영등포구 신길동,4934,202504,2001,66000,0
보람아파트,월세,44,서울특별시 노원구 상계동,639,202504,1988,2000,73
꿈의숲코오롱하늘채,월세,59,서울특별시 성북구 장위동,319,202504,2017,10000,140
대우,전세,59,서울특별시 성동구 금호동4가,800,202504,2001,58000,0
강남센트럴아이파크,전세,59,서울특별시 강남구 역삼동,902,202504,2022,133333,0
벽산,전세,84,서울특별시 성동구 금호동1가,633,202504,2001,56000,0
보람아파트,전세,79,서울특별시 노원구 상계동,639,202504,1988,34600,0
청구,전세,59,서울특별시 광진구 광장동,566,202504,1996,57500,0
"현대8(801동,802동)",전세,84,서울특별시 광진구 광장동,565,202504,1995,80000,0
강서동도센트리움,월세,14,서울특별시 강서구 화곡동,1161,202504,2012,565,59
래미안베라힐즈,전세,84,서울특별시 은평구 녹번동,283,202504,2019,65400,0
남산타운,전세,59,서울특별시 중구 신당동,844,202504,2002,56000,0
양평한신,전세,59,서울특별시 영등포구 양평동5가,76,202504,1996,50000,0
비체힐리버뷰,월세,18,서울특별시 마포구 마포동,449,202504,2012,850,58
삼익그린2차,월세,42,서울특별시 강동구 명일동,15,202504,1983,3667,93
관악산휴먼시아2단지,월세,84,서울특별시 관악구 신림동,1735,202504,2008,36000,20
신림큐브,월세,12,서울특별시 관악구 신림동,1421-1,202504,2015,3000,37
건영1,월세,74,서울특별시 관악구 신림동,746-43,202504,1984,13000,60
신림현대,전세,82,서울특별시 관악구 신림동,1694,202504,1993,43500,0
아임2030등촌역,월세,15,서울특별시 강서구 등촌동,648-5,202504,2020,6960,33
포레스트힐시티,월세,15,서울특별시 동대문구 신설동,100-26,202504,2018,2000,70
청담자이,월세,49,서울특별시 강남구 청담동,134-38,202504,2011,35000,330
청화1,월세,142,서울특별시 용산구 이태원동,22-2,202504,1982,10000,320
상계주공4(고층),전세,58,서울특별시 노원구 상계동,749-5,202504,1988,31500,0
건영3,전세,84,서울특별시 노원구 중계동,360-15,202504,1995,67500,0
초안2,월세,49,서울특별시 노원구 월계동,924,202504,1997,15000,50
주공2,전세,44,서울특별시 노원구 월계동,556,202504,1992,22000,0
삼성쉐르빌,전세,156,서울특별시 광진구 구의동,199-18,202504,2001,105000,0
신현대,전세,60,서울특별시 동대문구 회기동,65,202504,1989,36500,0
한성아파트,월세,130,서울특별시 동작구 신대방동,470-8,202504,1995,55000,75
래미안강동팰리스,전세,84,서울특별시 강동구 천호동,571,202504,2017,83167,0
천호네스빌,월세,46,서울특별시 강동구 천호동,170-2,202504,2003,22000,15
용산KCC웰츠타워,전세,84,서울특별시 용산구 문배동,11-10,202504,2015,87500,0
헬리오시티,월세,110,서울특별시 송파구 가락동,913,202504,2018,47500,376
래미안크레시티,월세,84,서울특별시 동대문구 전농동,690,202504,2014,15000,182
신성수정,월세,59,서울특별시 은평구 신사동,358,202504,1996,24000,30
래미안아름숲,전세,84,서울특별시 동대문구 전농동,688,202504,2012,61333,0
옥수파크힐스101동~116동,월세,115,서울특별시 성동구 옥수동,528,202504,2016,70000,300
흑석한강푸르지오,전세,84,서울특별시 동작구 흑석동,336,202504,2012,75000,0
청호,전세,59,서울특별시 동작구 흑석동,327,202504,1997,41500,0
홍제현대,전세,75,서울특별시 서대문구 홍제동,331,202504,1992,50000,0
방화그린,전세,33,서울특별시 강서구 방화동,839,202504,1993,23000,0
센터스퀘어등촌,월세,39,서울특별시 강서구 염창동,312,202504,2020,8470,72
더클래시,전세,84,서울특별시 마포구 아현동,804,202504,2022,100000,0
래미안 옥수 리버젠,전세,84,서울특별시 성동구 옥수동,561,202504,2012,101750,0
래미안 옥수 리버젠,월세,134,서울특별시 성동구 옥수동,561,202504,2012,100000,290
