단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
620-47(롯데캐슬L-65),전세,84,서울특별시 동대문구 전농동,620-47,202507,2023,74481,0
CJ나인파크,전세,97,서울특별시 용산구 문배동,24-6,202507,2007,75000,0
CJ나인파크,전세,123,서울특별시 용산구 문배동,24-6,202507,2007,81900,0
CONEST,전세,36,서울특별시 서초구 서초동,1365-8,202507,2023,33300,0
DH팰리스타워,전세,43,서울특별시 은평구 녹번동,83-26,202507,2020,39500,0
DMCSKVIEW,전세,59,서울특별시 은평구 수색동,418,202507,2023,60850,0
DMC금호리첸시아,전세,84,서울특별시 서대문구 남가좌동,396,202507,2024,77000,0
DMC두산위브,전세,84,서울특별시 서대문구 북가좌동,459,202507,2007,45000,0
DMC래미안e편한세상,전세,84,서울특별시 서대문구 북가좌동,481,202507,2012,64983,0
DMC래미안e편한세상,전세,120,서울특별시 서대문구 북가좌동,481,202507,2012,90500,0
DMC롯데캐슬더퍼스트,전세,59,서울특별시 은평구 수색동,417,202507,2021,60000,0
DMC롯데캐슬더퍼스트,전세,84,서울특별시 은평구 수색동,417,202507,2021,58938,0
DMC롯데캐슬더퍼스트,전세,114,서울특별시 은평구 수색동,417,202507,2021,90000,0
DMC마포청구아파트,전세,84,서울특별시 마포구 중동,390,202507,1994,55500,0
DMC상암센트럴파크1단지,전세,84,서울특별시 마포구 상암동,1630,202507,2009,62000,0
DMC센트럴아이파크,전세,59,서울특별시 서대문구 남가좌동,388,202507,2018,52500,0
DMC센트럴아이파크,전세,84,서울특별시 서대문구 남가좌동,388,202507,2018,64750,0
DMC센트럴자이(1단지),전세,84,서울특별시 은평구 증산동,258,202507,2023,63000,0
DMC센트럴자이(2단지),전세,59,서울특별시 은평구 증산동,258,202507,2023,69333,0
DMC센트럴자이(3단지),전세,84,서울특별시 은평구 증산동,258,202507,2023,83000,0
DMC아이파크,전세,114,서울특별시 서대문구 북가좌동,458,202507,2009,68200,0
DMC아트포레자이,전세,59,서울특별시 은평구 수색동,189,202507,2023,43800,0
DMC아트포레자이,전세,73,서울특별시 은평구 수색동,189,202507,2023,48742,0
DMC아트포레자이,전세,84,서울특별시 은평구 수색동,189,202507,2023,51800,0
DMC에코자이,전세,59,서울특별시 서대문구 남가좌동,389,202507,2019,60667,0
DMC에코자이,전세,84,서울특별시 서대문구 남가좌동,389,202507,2019,64000,0
DMC우방,전세,59,서울특별시 은평구 증산동,244,202507,2000,28000,0
DMC우방,전세,84,서울특별시 은평구 증산동,244,202507,2000,42000,0
DMC자이1단지,전세,30,서울특별시 은평구 수색동,75,202507,2009,80000,0
DMC파크뷰자이1단지,전세,59,서울특별시 서대문구 남가좌동,385,202507,2015,60250,0
DMC파크뷰자이1단지,전세,84,서울특별시 서대문구 남가좌동,385,202507,2015,70642,0
DMC파크뷰자이2단지,전세,59,서울특별시 서대문구 남가좌동,385,202507,2015,65500,0
DMC파크뷰자이2단지,전세,84,서울특별시 서대문구 남가좌동,385,202507,2015,71688,0
DMC한양,전세,65,서울특별시 서대문구 북가좌동,431,202507,1987,40000,0
DMC한양,전세,84,서울특별시 서대문구 북가좌동,431,202507,1987,33600,0
DMC휴먼빌아파트,전세,114,서울특별시 서대문구 북가좌동,456,202507,2008,60000,0
LG한강자이,전세,134,서울특별시 용산구 이촌동,430,202507,2003,201300,0
LIGA,전세,125,서울특별시 강동구 성내동,244-12,202507,2008,58000,0
LIG서울역리가,전세,84,서울특별시 중구 만리동1가,231,202507,2012,78000,0
MID그린(2동),전세,59,서울특별시 종로구 창신동,601-1,202507,2002,21000,0
MJ스위츠,전세,49,서울특별시 양천구 신정동,88-27,202507,2020,43000,0
M노블레스,전세,27,서울특별시 강서구 화곡동,29-57,202507,2021,19400,0
M노블레스,전세,29,서울특별시 강서구 화곡동,29-57,202507,2021,21042,0
S-TOWER,전세,204,서울특별시 강남구 대치동,983-1,202507,1996,180000,0
SKVIEW,전세,84,서울특별시 구로구 신도림동,432-1,202507,2006,67000,0
SK리더스뷰남산,전세,115,서울특별시 중구 회현동1가,206,202507,2010,110000,0
SK리더스뷰남산,전세,137,서울특별시 중구 회현동1가,206,202507,2010,125000,0
SK리더스뷰남산,전세,205,서울특별시 중구 회현동1가,206,202507,2010,168000,0
SM드림빌,전세,52,서울특별시 강남구 삼성동,29-11,202507,2003,52750,0
SM엘루이,전세,14,서울특별시 강동구 성내동,379-17,202507,2019,18780,0
SM엘루이,전세,26,서울특별시 강동구 성내동,379-17,202507,2019,32130,0
SM엘루이,전세,28,서울특별시 강동구 성내동,379-17,202507,2019,29760,0
SM해그린,전세,84,서울특별시 중랑구 묵동,390,202507,2006,45000,0
SP센트리움시티,전세,69,서울특별시 송파구 거여동,22-4,202507,2022,56000,0
YM프라젠,전세,84,서울특별시 성동구 용답동,226-4,202507,2007,36426,0
e-편한세상,전세,59,서울특별시 강남구 역삼동,755-4,202507,2005,84150,0
e-편한세상,전세,84,서울특별시 강남구 역삼동,755-4,202507,2005,142500,0
e편한세상 수색 에코포레,전세,59,서울특별시 은평구 수색동,415-1,202507,2003,36164,0
e편한세상 수색 에코포레,전세,84,서울특별시 은평구 수색동,415-1,202507,2003,35525,0
e편한세상 수색 에코포레,전세,114,서울특별시 은평구 수색동,415-1,202507,2003,50250,0
e편한세상고덕어반브릿지,전세,84,서울특별시 강동구 상일동,554-38,202507,2024,60000,0
e편한세상광진그랜드파크,전세,84,서울특별시 광진구 구의동,680,202507,2021,99600,0
e편한세상독산더타워,전세,59,서울특별시 금천구 독산동,1007-13,202507,2019,45660,0
e편한세상독산더타워,전세,84,서울특별시 금천구 독산동,1007-13,202507,2019,53500,0
e편한세상백련산,전세,59,서울특별시 은평구 응암동,771,202507,2022,48000,0
e편한세상백련산,전세,84,서울특별시 은평구 응암동,771,202507,2022,58500,0
e편한세상상도노빌리티,전세,59,서울특별시 동작구 상도동,903,202507,2018,72625,0
e편한세상상도노빌리티,전세,84,서울특별시 동작구 상도동,903,202507,2018,85000,0
e편한세상서울대입구1단지,전세,59,서울특별시 관악구 봉천동,1730,202507,2019,56250,0
e편한세상서울대입구1단지,전세,84,서울특별시 관악구 봉천동,1730,202507,2019,67420,0
e편한세상서울대입구2단지,전세,59,서울특별시 관악구 봉천동,1730-1,202507,2019,57870,0
e편한세상서울대입구2단지,전세,84,서울특별시 관악구 봉천동,1730-1,202507,2019,67500,0
e편한세상서울대입구2차,전세,84,서울특별시 관악구 봉천동,1733,202507,2020,69500,0
e편한세상송파파크센트럴,전세,84,서울특별시 송파구 거여동,696,202507,2021,77500,0
e편한세상신촌2단지,전세,59,서울특별시 서대문구 북아현동,1013,202507,2018,69425,0
e편한세상신촌2단지,전세,84,서울특별시 서대문구 북아현동,1013,202507,2018,79967,0
e편한세상신촌2단지,전세,114,서울특별시 서대문구 북아현동,1013,202507,2018,117000,0
e편한세상신촌3단지,전세,59,서울특별시 서대문구 북아현동,1013,202507,2018,65100,0
e편한세상신촌3단지,전세,84,서울특별시 서대문구 북아현동,1013,202507,2018,84375,0
e편한세상신촌4단지,전세,84,서울특별시 서대문구 북아현동,1013,202507,2018,81950,0
e편한세상염창,전세,55,서울특별시 강서구 염창동,309,202507,2019,47250,0
e편한세상염창,전세,84,서울특별시 강서구 염창동,309,202507,2019,79500,0
e편한세상영등포아델포레,전세,59,서울특별시 영등포구 대림동,1127,202507,2020,55000,0
e편한세상영등포아델포레,전세,84,서울특별시 영등포구 대림동,1127,202507,2020,69467,0
e편한세상홍제가든플라츠,전세,59,서울특별시 서대문구 홍은동,469,202507,2023,56333,0
e편한세상홍제가든플라츠,전세,84,서울특별시 서대문구 홍은동,469,202507,2023,73500,0
가락(1차)쌍용아파트,전세,59,서울특별시 송파구 가락동,140,202507,1997,56700,0
가락(1차)쌍용아파트,전세,84,서울특별시 송파구 가락동,140,202507,1997,67150,0
가락금호아파트,전세,85,서울특별시 송파구 가락동,95-1,202507,1997,80000,0
가락미륭아파트,전세,50,서울특별시 송파구 가락동,138,202507,1986,30000,0
가락미륭아파트,전세,64,서울특별시 송파구 가락동,138,202507,1986,38500,0
가락삼익맨숀,전세,84,서울특별시 송파구 송파동,166,202507,1984,39000,0
가락삼익맨숀,전세,151,서울특별시 송파구 송파동,166,202507,1984,16000,0
가락쌍용(2차),전세,84,서울특별시 송파구 가락동,21-6,202507,1999,72000,0
가람,전세,75,서울특별시 강남구 일원동,735,202507,1993,57750,0
가람,전세,84,서울특별시 강남구 일원동,735,202507,1993,81850,0
가양1차보람더하임,전세,83,서울특별시 강서구 가양동,1497,202507,2006,40950,0
가양2단지(성지),전세,34,서울특별시 강서구 가양동,1461,202507,1992,20375,0
가양2단지(성지),전세,39,서울특별시 강서구 가양동,1461,202507,1992,22656,0
가양2단지(성지),전세,49,서울특별시 강서구 가양동,1461,202507,1992,30307,0
가양6단지,전세,39,서울특별시 강서구 가양동,1485,202507,1992,24150,0
가양6단지,전세,49,서울특별시 강서구 가양동,1485,202507,1992,27685,0
가양6단지,전세,58,서울특별시 강서구 가양동,1485,202507,1992,36064,0
가양강나루현대,전세,59,서울특별시 강서구 가양동,448-1,202507,1999,42000,0
가양강나루현대,전세,84,서울특별시 강서구 가양동,448-1,202507,1999,55000,0
가양도시개발9-1단지,전세,49,서울특별시 강서구 가양동,1489,202507,1992,4081,0
가양도시개발9-2단지,전세,34,서울특별시 강서구 가양동,1490,202507,1993,25000,0
가양도시개발9-2단지,전세,49,서울특별시 강서구 가양동,1490,202507,1993,30125,0
가양역두산위브,전세,59,서울특별시 강서구 등촌동,726,202507,2022,65500,0
가양우성,전세,84,서울특별시 강서구 가양동,14-3,202507,1990,53367,0
갈현1단지e-편한세상,전세,84,서울특별시 은평구 구산동,547,202507,2004,43900,0
갈현현대,전세,59,서울특별시 은평구 구산동,382,202507,1998,30000,0
갈현현대,전세,84,서울특별시 은평구 구산동,382,202507,1998,35000,0
강남데시앙파크,전세,84,서울특별시 강남구 세곡동,525,202507,2011,72000,0
강남데시앙파크,전세,114,서울특별시 강남구 세곡동,525,202507,2011,55299,0
강남데시앙포레,전세,59,서울특별시 강남구 수서동,795,202507,2014,73000,0
강남데시앙포레,전세,84,서울특별시 강남구 수서동,795,202507,2014,93250,0
강남브리즈힐,전세,84,서울특별시 강남구 자곡동,618,202507,2014,78000,0
강남센트럴아이파크,전세,84,서울특별시 강남구 역삼동,902,202507,2022,147000,0
강남신동아파밀리에1단지,전세,59,서울특별시 강남구 세곡동,508,202507,2011,60000,0
강남엘에이치1단지,전세,59,서울특별시 강남구 세곡동,579,202507,2013,65000,0
강남엘에이치1단지,전세,84,서울특별시 강남구 세곡동,579,202507,2013,63000,0
강남자곡 힐스테이트,전세,51,서울특별시 강남구 자곡동,619,202507,2015,49350,0
강남자곡아이파크,전세,59,서울특별시 강남구 자곡동,602,202507,2014,70000,0
강남자곡아이파크,전세,84,서울특별시 강남구 자곡동,602,202507,2014,85000,0
강남한신휴플러스6단지,전세,59,서울특별시 강남구 율현동,365,202507,2015,52000,0
강남한신휴플러스6단지,전세,84,서울특별시 강남구 율현동,365,202507,2015,65100,0
강남한양수자인(4단지),전세,84,서울특별시 강남구 자곡동,686,202507,2014,65865,0
강남한양수자인(4단지),전세,101,서울특별시 강남구 자곡동,686,202507,2014,80000,0
강남한양수자인(4단지),전세,114,서울특별시 강남구 자곡동,686,202507,2014,100000,0
강동LG자이,전세,147,서울특별시 강동구 길동,474,202507,2003,68000,0
강동렘브란트,전세,15,서울특별시 강동구 길동,457-1,202507,2014,11500,0
강동리버스트4단지,전세,49,서울특별시 강동구 강일동,114,202507,2020,37535,0
강동리버스트4단지,전세,59,서울특별시 강동구 강일동,114,202507,2020,44663,0
강동리버스트6단지,전세,74,서울특별시 강동구 강일동,215,202507,2021,42354,0
강동리버스트7단지,전세,59,서울특별시 강동구 강일동,91,202507,2021,27011,0
강동리버스트8단지,전세,74,서울특별시 강동구 강일동,66,202507,2021,34513,0
강동역신동아파밀리에,전세,94,서울특별시 강동구 천호동,447-17,202507,2015,84000,0
강동역신동아파밀리에,전세,107,서울특별시 강동구 천호동,447-17,202507,2015,83667,0
강동헤리티지자이,전세,59,서울특별시 강동구 길동,483,202507,2024,70500,0
강변,전세,34,서울특별시 강서구 가양동,1475,202507,1992,24000,0
강변,전세,39,서울특별시 강서구 가양동,1475,202507,1992,23638,0
강변,전세,49,서울특별시 강서구 가양동,1475,202507,1992,32833,0
강변,전세,84,서울특별시 서초구 잠원동,53-15,202507,1987,68000,0
강변건영아파트,전세,73,서울특별시 성동구 성수동1가,710,202507,2002,65000,0
강변건영아파트,전세,84,서울특별시 성동구 성수동1가,710,202507,2002,81750,0
강변그대가갤럭시,전세,84,서울특별시 강동구 천호동,570,202507,2009,59250,0
강변그린,전세,59,서울특별시 마포구 용강동,495-1,202507,1999,37000,0
강변래미안,전세,55,서울특별시 영등포구 당산동,376,202507,2002,60250,0
강변래미안,전세,79,서울특별시 영등포구 당산동,376,202507,2002,75000,0
강변래미안,전세,108,서울특별시 영등포구 당산동,376,202507,2002,80000,0
강변삼부아파트,전세,81,서울특별시 강남구 삼성동,99-12,202507,2000,80000,0
강변삼성스위트,전세,59,서울특별시 용산구 원효로4가,178,202507,1999,59000,0
강변에스케이뷰,전세,84,서울특별시 광진구 구의동,667,202507,2017,81000,0
강변월드메르디앙,전세,84,서울특별시 강서구 염창동,240-1,202507,2010,70000,0
강변임광,전세,59,서울특별시 성동구 성수동2가,609-2,202507,2000,45000,0
강변임광,전세,84,서울특별시 성동구 성수동2가,609-2,202507,2000,50000,0
강변힐스테이트,전세,59,서울특별시 마포구 현석동,222,202507,2004,55000,0
강변힐스테이트,전세,84,서울특별시 강서구 염창동,299,202507,2005,67000,0
강서뉴타워,전세,78,서울특별시 강서구 화곡동,1071-19,202507,2013,45990,0
강서뉴타워,전세,82,서울특별시 강서구 화곡동,1071-19,202507,2013,34650,0
강서크라운팰리스,전세,20,서울특별시 강서구 화곡동,998-5,202507,2019,22500,0
강서한강자이,전세,59,서울특별시 강서구 가양동,1500,202507,2013,70000,0
강서한강자이,전세,84,서울특별시 강서구 가양동,1500,202507,2013,77250,0
강서힐스테이트,전세,59,서울특별시 강서구 화곡동,1165,202507,2015,56133,0
강서힐스테이트,전세,84,서울특별시 강서구 화곡동,1165,202507,2015,68250,0
강서힐스테이트,전세,128,서울특별시 강서구 화곡동,1165,202507,2015,83833,0
강일리버파크10단지,전세,59,서울특별시 강동구 강일동,695,202507,2009,13512,0
강일리버파크10단지,전세,114,서울특별시 강동구 강일동,695,202507,2009,48300,0
강일리버파크1단지,전세,84,서울특별시 강동구 강일동,665,202507,2009,53000,0
강일리버파크2단지,전세,59,서울특별시 강동구 강일동,668,202507,2009,13499,0
강일리버파크2단지,전세,84,서울특별시 강동구 강일동,668,202507,2009,44382,0
강일리버파크3단지,전세,59,서울특별시 강동구 강일동,674,202507,2009,13976,0
강일리버파크3단지,전세,84,서울특별시 강동구 강일동,674,202507,2009,54500,0
강일리버파크4단지,전세,84,서울특별시 강동구 강일동,673,202507,2009,44382,0
강일리버파크5단지,전세,84,서울특별시 강동구 강일동,670,202507,2009,51000,0
강일리버파크6단지,전세,59,서울특별시 강동구 강일동,684,202507,2009,13525,0
강일리버파크6단지,전세,84,서울특별시 강동구 강일동,684,202507,2009,55000,0
강일리버파크9단지,전세,84,서울특별시 강동구 강일동,699,202507,2009,10000,0
강촌,전세,59,서울특별시 용산구 이촌동,402,202507,1998,58950,0
강촌,전세,84,서울특별시 용산구 이촌동,402,202507,1998,91500,0
개나리,전세,41,서울특별시 중랑구 망우동,213-3,202507,1988,14100,0
개나리SK뷰,전세,127,서울특별시 강남구 역삼동,716-3,202507,2012,173000,0
개나리푸르지오,전세,84,서울특별시 강남구 역삼동,755-1,202507,2006,89000,0
개나리푸르지오,전세,148,서울특별시 강남구 역삼동,755-1,202507,2006,157500,0
개봉동현대아이파크,전세,84,서울특별시 구로구 개봉동,489,202507,2006,53500,0
개봉청구,전세,80,서울특별시 구로구 고척동,269-1,202507,1993,26000,0
개봉푸르지오,전세,59,서울특별시 구로구 개봉동,492,202507,2014,46500,0
개봉푸르지오,전세,84,서울특별시 구로구 개봉동,492,202507,2014,39125,0
개포6차우성아파트1동~8동,전세,79,서울특별시 강남구 개포동,658-1,202507,1987,44300,0
개포더샵트리에,전세,108,서울특별시 강남구 개포동,651-1,202507,2021,155000,0
개포래미안포레스트,전세,59,서울특별시 강남구 개포동,1282,202507,2020,101750,0
개포래미안포레스트,전세,74,서울특별시 강남구 개포동,1282,202507,2020,128333,0
개포래미안포레스트,전세,84,서울특별시 강남구 개포동,1282,202507,2020,145000,0
개포래미안포레스트,전세,102,서울특별시 강남구 개포동,1282,202507,2020,160000,0
개포우성2,전세,84,서울특별시 강남구 대치동,500,202507,1984,99750,0
개포자이,전세,134,서울특별시 강남구 개포동,12-2,202507,2004,140000,0
개포자이,전세,170,서울특별시 강남구 개포동,12-2,202507,2004,126000,0
개포자이프레지던스,전세,78,서울특별시 강남구 개포동,1284,202507,2023,143000,0
개포자이프레지던스,전세,84,서울특별시 강남구 개포동,1284,202507,2023,149467,0
개포자이프레지던스,전세,114,서울특별시 강남구 개포동,1284,202507,2023,199500,0
개포주공5단지,전세,53,서울특별시 강남구 개포동,187,202507,1983,36000,0
개포주공6단지,전세,53,서울특별시 강남구 개포동,185,202507,1983,35000,0
개포주공6단지,전세,83,서울특별시 강남구 개포동,185,202507,1983,52000,0
개포주공7단지,전세,53,서울특별시 강남구 개포동,185,202507,1983,31000,0
개포주공7단지,전세,60,서울특별시 강남구 개포동,185,202507,1983,35875,0
개포주공7단지,전세,73,서울특별시 강남구 개포동,185,202507,1983,48250,0
개화,전세,101,서울특별시 강서구 방화동,819,202507,1994,52000,0
갤러리아팰리스,전세,150,서울특별시 송파구 잠실동,40,202507,2005,170000,0
갤럭시타운,전세,47,서울특별시 서초구 양재동,317-3,202507,2001,30400,0
거성파스텔,전세,131,서울특별시 영등포구 양평동3가,90-1,202507,1999,60900,0
거여1단지,전세,39,서울특별시 송파구 거여동,290,202507,1997,29940,0
거여1단지,전세,49,서울특별시 송파구 거여동,290,202507,1997,35867,0
거여1단지,전세,59,서울특별시 송파구 거여동,290,202507,1997,35000,0
거여3단지,전세,39,서울특별시 송파구 거여동,292,202507,2000,5347,0
거여4단지,전세,39,서울특별시 송파구 거여동,293,202507,1997,26600,0
거여4단지,전세,49,서울특별시 송파구 거여동,293,202507,1997,44000,0
거여5단지,전세,59,서울특별시 송파구 거여동,294,202507,1997,40742,0
거평프리젠,전세,59,서울특별시 강남구 논현동,196,202507,1996,44100,0
건영,전세,45,서울특별시 노원구 하계동,271-3,202507,1988,21000,0
건영,전세,53,서울특별시 노원구 하계동,271-3,202507,1988,27950,0
건영,전세,59,서울특별시 성동구 송정동,90,202507,2000,45000,0
건영,전세,65,서울특별시 노원구 하계동,271-3,202507,1988,31500,0
건영,전세,84,서울특별시 구로구 개봉동,47-1,202507,1994,30000,0
건영(103동-106동),전세,84,서울특별시 동작구 노량진동,324,202507,1997,60000,0
건영1,전세,41,서울특별시 관악구 신림동,746-43,202507,1984,18000,0
건영1,전세,77,서울특별시 송파구 문정동,72-3,202507,1996,47250,0
건영1,전세,84,서울특별시 중랑구 상봉동,1,202507,1997,37533,0
건영1,전세,84,서울특별시 송파구 문정동,72-3,202507,1996,54000,0
건영2,전세,75,서울특별시 노원구 중계동,515-2,202507,1991,41250,0
건영2차아파트,전세,57,서울특별시 중랑구 상봉동,63,202507,1996,35000,0
건영2차아파트,전세,84,서울특별시 중랑구 상봉동,63,202507,1996,47500,0
건영3,전세,84,서울특별시 노원구 중계동,360-15,202507,1995,60000,0
경남,전세,44,서울특별시 도봉구 쌍문동,73,202507,1988,17500,0
경남,전세,59,서울특별시 영등포구 신길동,67-1,202507,1999,46000,0
경남,전세,74,서울특별시 은평구 응암동,714,202507,1995,36000,0
경남,전세,84,서울특별시 강남구 도곡동,967,202507,2005,97000,0
경남1,전세,59,서울특별시 구로구 고척동,325,202507,1998,23100,0
경남1,전세,123,서울특별시 강남구 개포동,649,202507,1984,120000,0
경남2,전세,59,서울특별시 구로구 고척동,306,202507,1999,24150,0
경남2,전세,84,서울특별시 구로구 고척동,306,202507,1999,38000,0
경남교수,전세,84,서울특별시 동작구 신대방동,710,202507,2001,50000,0
경남교수,전세,113,서울특별시 동작구 신대방동,710,202507,2001,66000,0
경남논현,전세,59,서울특별시 강남구 논현동,274,202507,1996,58000,0
경남아너스빌,전세,59,서울특별시 영등포구 영등포동7가,46-1,202507,1998,44100,0
경남아너스빌,전세,59,서울특별시 영등포구 양평동4가,51-1,202507,2000,50915,0
경남아너스빌,전세,70,서울특별시 영등포구 양평동4가,51-1,202507,2000,59000,0
경남아너스빌,전세,81,서울특별시 강남구 역삼동,722,202507,2002,90000,0
경남아너스빌,전세,84,서울특별시 양천구 신정동,1307,202507,2004,77400,0
경남아너스빌,전세,84,서울특별시 중랑구 면목동,1529,202507,2006,47000,0
경남아너스빌,전세,122,서울특별시 은평구 구산동,224,202507,2004,46000,0
경남아너스빌(1356-0),전세,84,서울특별시 강북구 미아동,1356,202507,2003,44000,0
경남아너스빌1차,전세,59,서울특별시 동작구 사당동,1134,202507,1997,45000,0
경동윈츠리버,전세,56,서울특별시 동작구 본동,484,202507,2004,47250,0
경서,전세,56,서울특별시 중구 남창동,205-44,202507,1970,28000,0
경인에버빌(285-18),전세,29,서울특별시 은평구 불광동,285-18,202507,2018,22000,0
경희궁자이(2단지),전세,77,서울특별시 종로구 홍파동,199,202507,2017,110000,0
경희궁자이(2단지),전세,84,서울특별시 종로구 홍파동,199,202507,2017,112958,0
경희궁자이(3단지),전세,84,서울특별시 종로구 평동,233,202507,2017,115000,0
경희궁자이(4단지),전세,33,서울특별시 종로구 교북동,126,202507,2017,47000,0
경희궁자이(4단지),전세,37,서울특별시 종로구 교북동,126,202507,2017,45334,0
경희궁자이(4단지),전세,45,서울특별시 종로구 교북동,126,202507,2017,69000,0
경희궁파크팰리스,전세,103,서울특별시 종로구 내수동,95,202507,2003,105000,0
고덕 아이파크,전세,59,서울특별시 강동구 고덕동,499,202507,2011,52000,0
고덕 아이파크,전세,145,서울특별시 강동구 고덕동,499,202507,2011,125000,0
고덕그라시움,전세,59,서울특별시 강동구 고덕동,693,202507,2019,64421,0
고덕그라시움,전세,73,서울특별시 강동구 고덕동,693,202507,2019,75812,0
고덕그라시움,전세,84,서울특별시 강동구 고덕동,693,202507,2019,85625,0
고덕그라시움,전세,97,서울특별시 강동구 고덕동,693,202507,2019,90000,0
고덕롯데캐슬베네루체,전세,59,서울특별시 강동구 상일동,514,202507,2019,63167,0
고덕롯데캐슬베네루체,전세,84,서울특별시 강동구 상일동,514,202507,2019,73110,0
고덕리엔파크1단지,전세,84,서울특별시 강동구 강일동,707,202507,2011,49530,0
고덕리엔파크3단지,전세,84,서울특별시 강동구 상일동,490,202507,2011,51934,0
고덕리엔파크3단지,전세,114,서울특별시 강동구 상일동,490,202507,2011,54105,0
고덕삼환아파트,전세,121,서울특별시 강동구 명일동,41,202507,1987,52500,0
고덕센트럴IPARK,전세,59,서울특별시 강동구 상일동,513,202507,2019,66200,0
고덕센트럴IPARK,전세,84,서울특별시 강동구 상일동,513,202507,2019,73750,0
고덕센트럴푸르지오,전세,59,서울특별시 강동구 고덕동,210-1,202507,2020,61000,0
고덕숲아이파크,전세,84,서울특별시 강동구 상일동,515,202507,2018,69000,0
고덕아르테온,전세,59,서울특별시 강동구 상일동,519,202507,2020,60000,0
고덕아르테온,전세,84,서울특별시 강동구 상일동,519,202507,2020,84438,0
고덕자이,전세,59,서울특별시 강동구 상일동,521,202507,2021,57750,0
고덕자이,전세,74,서울특별시 강동구 상일동,521,202507,2021,76000,0
고덕자이,전세,84,서울특별시 강동구 상일동,521,202507,2021,79100,0
고덕자이,전세,101,서울특별시 강동구 상일동,521,202507,2021,94500,0
고덕주공9,전세,83,서울특별시 강동구 명일동,257,202507,1985,46440,0
고은,전세,62,서울특별시 서대문구 홍제동,156-200,202507,1975,21667,0
고척LIG리가1차,전세,84,서울특별시 구로구 고척동,340,202507,2009,50000,0
고척LIG리가2차,전세,59,서울특별시 구로구 고척동,340-1,202507,2009,43000,0
고척파크푸르지오,전세,59,서울특별시 구로구 고척동,339,202507,2009,46533,0
공감대,전세,59,서울특별시 중랑구 묵동,171-4,202507,2005,41000,0
공감대(440-12),전세,100,서울특별시 동대문구 장안동,440-12,202507,2003,24000,0
공덕1삼성래미안,전세,59,서울특별시 마포구 공덕동,371,202507,1999,60000,0
공덕2삼성래미안,전세,84,서울특별시 마포구 공덕동,43,202507,2004,74333,0
공덕3삼성래미안,전세,59,서울특별시 마포구 공덕동,457,202507,2004,67000,0
공덕3삼성래미안,전세,84,서울특별시 마포구 공덕동,457,202507,2004,88000,0
공덕SK리더스뷰,전세,84,서울특별시 마포구 공덕동,479,202507,2021,120000,0
공덕더샵,전세,84,서울특별시 마포구 공덕동,478,202507,2018,108150,0
공덕자이,전세,59,서울특별시 마포구 아현동,800,202507,2015,73000,0
공덕자이,전세,84,서울특별시 마포구 아현동,800,202507,2015,85688,0
공덕파크자이,전세,84,서울특별시 마포구 공덕동,476,202507,2015,105000,0
공덕파크자이,전세,121,서울특별시 마포구 공덕동,476,202507,2015,143500,0
공릉동한보에센시티아파트,전세,59,서울특별시 노원구 공릉동,743,202507,2000,33500,0
공릉해링턴플레이스,전세,134,서울특별시 노원구 공릉동,106,202507,2000,53000,0
공항동부센트레빌,전세,84,서울특별시 강서구 공항동,1374,202507,2009,45150,0
관악동부센트레빌,전세,113,서울특별시 관악구 봉천동,1719,202507,2004,75000,0
관악드림(동아),전세,59,서울특별시 관악구 봉천동,1712,202507,2003,43900,0
관악드림(동아),전세,60,서울특별시 관악구 봉천동,1712,202507,2003,41670,0
관악드림(동아),전세,84,서울특별시 관악구 봉천동,1712,202507,2003,53333,0
관악드림(동아),전세,114,서울특별시 관악구 봉천동,1712,202507,2003,70000,0
관악드림(삼성),전세,59,서울특별시 관악구 봉천동,1712,202507,2003,46833,0
관악드림(삼성),전세,84,서울특별시 관악구 봉천동,1712,202507,2003,51750,0
관악드림(삼성),전세,102,서울특별시 관악구 봉천동,1712,202507,2003,60000,0
관악드림(삼성),전세,114,서울특별시 관악구 봉천동,1712,202507,2003,60900,0
관악산벽산타운5,전세,59,서울특별시 금천구 시흥동,1013,202507,2004,28000,0
관악산벽산타운5,전세,84,서울특별시 금천구 시흥동,1013,202507,2004,39500,0
관악산벽산타운5,전세,114,서울특별시 금천구 시흥동,1013,202507,2004,45000,0
관악산휴먼시아2단지,전세,59,서울특별시 관악구 신림동,1735,202507,2008,37500,0
관악산휴먼시아2단지,전세,84,서울특별시 관악구 신림동,1735,202507,2008,41875,0
관악산휴먼시아2단지,전세,107,서울특별시 관악구 신림동,1735,202507,2008,42000,0
관악산휴먼시아2단지,전세,114,서울특별시 관악구 신림동,1735,202507,2008,50000,0
관악위버폴리스,전세,107,서울특별시 관악구 봉천동,859-17,202507,2010,63500,0
관악푸르지오,전세,59,서울특별시 관악구 봉천동,1717,202507,2004,45768,0
관악푸르지오,전세,84,서울특별시 관악구 봉천동,1717,202507,2004,52933,0
관음삼성,전세,59,서울특별시 강서구 염창동,268,202507,1997,42000,0
관음삼성,전세,114,서울특별시 강서구 염창동,268,202507,1997,58800,0
광나루현대,전세,84,서울특별시 광진구 광장동,567,202507,1996,57875,0
광남캐스빌,전세,84,서울특별시 동대문구 청량리동,425,202507,2002,31500,0
광장,전세,101,서울특별시 영등포구 여의도동,28,202507,1978,68250,0
